VPL,"Pacific ETF FTSE Vanguard",68.25,-0.21,-0.31%,2,0.0%,100.0%,0,09/29/20
SPHB,"S&P 500 High Beta Invesco ETF",41.29,-0.67,-1.60%,2,0.0%,100.0%,0,09/29/20
FPE,"Preferred Securities and Income ETF FT",19.12,0,0.00%,2,100.0%,0.0%,0,09/29/20
IHE,"US Pharmaceuticals Ishares ETF",161.45,-0.51,-0.32%,2,0.0%,100.0%,0,09/29/20
PTF,"DWA Technology Momentum Invesco ETF",109.38,0.32,+0.30%,2,50.0%,50.0%,1,"16:01 ET"
SCHV,"Schwab U.S. Large-Cap Value ETF",51.8,-0.38,-0.73%,2,0.0%,100.0%,0,09/29/20
SHYG,"0-5 Year High Yield Corp Bond Ishares ETF",43.77,0.05,+0.11%,2,0.0%,100.0%,0,09/29/20
SCHE,"Schwab Emrg Mkts Equity ETF",26.35,-0.01,-0.04%,2,100.0%,0.0%,0,09/29/20
XFN.TO,"Ishares S&P TSX Capped Financials ETF",33.43,-0.46,-1.36%,2,100.0%,0.0%,0,"16:02 ET"
RJA,"Rogers Agriculture ETN Elements",5.38,-0.02,-0.37%,2,0.0%,100.0%,0,"16:01 ET"
GMF,"S&P Emerging Asia Pacific SPDR",109.67,0.19,+0.18%,2,0.0%,100.0%,0,09/29/20
EPV,"Ultrashort FTSE Europe Proshares",22.44,0.22,+0.99%,2,0.0%,100.0%,0,09/29/20
SEF,"Financials Short Proshares",19.3,0.15,+0.79%,2,0.0%,100.0%,0,09/29/20
ZUE.TO,"BMO S&P 500 Hedged CAD ETF",48.24,-0.17,-0.35%,2,0.0%,100.0%,0,"14:24 ET"
COW,"Ipatha.B Livestock Subindex TR ETN",34.01,-0.03,-0.09%,1,0.0%,100.0%,0,09/29/20
GXC,"S&P China SPDR",116.22,-0.04,-0.03%,1,100.0%,0.0%,0,09/29/20
MOAT,"Wide Moat Vaneck ETF",54.31,-0.43,-0.79%,1,0.0%,100.0%,0,09/29/20
KCE,"S&P Capital Markets ETF SPDR",57.53,-0.25,-0.42%,1,100.0%,0.0%,0,09/29/20
GOVT,"US Treasury Bond Ishares ETF",28,0.01,+0.04%,1,0.0%,100.0%,0,09/29/20
IEZ,"US Oil Equipment & Services Ishares ETF",7.26,-0.24,-3.20%,1,100.0%,0.0%,0,09/29/20
BSV,"Short-Term Bond ETF Vanguard",83.05,0.01,+0.01%,1,0.0%,100.0%,0,09/29/20
SMN,"Ultrashort Basic Materials Proshares",14.61,0.15,+1.02%,1,0.0%,100.0%,0,09/29/20
UBT,"Ultra 20+ Year Treasury Proshares",67.46,0.14,+0.21%,1,100.0%,0.0%,0,09/29/20
USDU,"Wisdomtree Bloomberg U.S. Dollar Bullish Fund",26.62,-0.15,-0.56%,1,0.0%,100.0%,0,09/29/20
VOT,"Midcap Growth ETF Vanguard",179.14,-0.48,-0.27%,1,0.0%,100.0%,0,09/29/20
IGIB,"Intermediate-Term Corp Bond Ishares ETF",60.88,0.01,+0.02%,1,0.0%,100.0%,0,09/29/20
PRF,"FTSE RAFI US 1000 Invesco ETF",112.98,-1.01,-0.89%,1,100.0%,0.0%,0,"16:01 ET"
FNCL,"Fidelity Financials MSCI ETF",33.5,-0.32,-0.95%,1,0.0%,100.0%,0,"16:01 ET"
REGL,"S&P Midcap 400 Divd Proshares",52.75,-0.34,-0.63%,1,0.0%,100.0%,0,09/29/20
BWX,"Intl Treasury Bond ETF SPDR",29.8,0.05,+0.17%,1,100.0%,0.0%,0,09/29/20
EWD,"Sweden Ishares MSCI ETF",35.55,0.26,+0.74%,1,0.0%,100.0%,0,09/29/20
IVE,"S&P 500 Value Ishares ETF",111.53,-0.87,-0.77%,1,0.0%,100.0%,0,09/29/20
VOX,"Telecom Services ETF Vanguard",101.78,0.19,+0.19%,1,0.0%,100.0%,0,09/29/20
ANGL,"Fallen Angel HY Bond ETF Vaneck",29.58,0.01,+0.03%,1,100.0%,0.0%,0,09/29/20
IWV,"Russell 3000 Ishares ETF",194.44,-0.98,-0.50%,1,100.0%,0.0%,0,09/29/20
SCHM,"Schwab U.S. Mid Cap ETF",55.23,-0.32,-0.58%,1,0.0%,100.0%,0,09/29/20
SPDW,"SPDR World Ex-US Portfolio ETF",29.36,-0.05,-0.17%,1,0.0%,100.0%,0,09/29/20
VNQI,"Global Ex-US Real Estate Vanguard",48.24,-0.33,-0.68%,1,100.0%,0.0%,0,09/29/20
PICK,"Global Metals & Mining Producers Ishares MSCI Et",26.68,-0.25,-0.93%,1,0.0%,100.0%,0,"16:02 ET"
SOCL,"G-X Social Media ETF",48.57,0.18,+0.37%,1,0.0%,100.0%,0,09/29/20
IJS,"S&P Small-Cap 600 Value Ishares ETF",122.05,-1.2,-0.97%,1,100.0%,0.0%,0,09/29/20
GSLC,"GS Activebeta US Largecap ETF",67.5,-0.31,-0.46%,1,0.0%,100.0%,0,09/29/20
IXC,"Global Energy Ishares ETF",16.48,-0.37,-2.20%,1,100.0%,0.0%,0,09/29/20
BKF,"BRIC Ishares MSCI ETF",45.58,-0.09,-0.21%,1,100.0%,0.0%,0,"16:01 ET"
BBH,"Biotech Vaneck ETF",160.55,0.2,+0.12%,1,100.0%,0.0%,0,09/29/20
QQQE,"Nasdaq 100 EW Index Direxion",64.12,-0.17,-0.27%,1,0.0%,100.0%,0,09/29/20
USMV,"USA Min Vol Ishares Edge MSCI ETF",63.36,-0.28,-0.44%,1,0.0%,100.0%,0,09/29/20
IXN,"Global Tech Ishares ETF",262.02,-0.14,-0.05%,1,0.0%,100.0%,0,09/29/20
POTX,"Global X Cannabis ETF",7.36,0.07,+1.03%,1,0.0%,100.0%,0,09/29/20
QTEC,"Nasdaq-100 Technology Index Fund FT",117.25,0.07,+0.06%,1,100.0%,0.0%,0,"16:22 ET"
GWX,"S&P Smallcap Intl SPDR",30.33,0.07,+0.23%,1,100.0%,0.0%,0,"16:01 ET"
IXUS,"Total Intl Stock Ishares Core MSCI ETF",58.25,-0.09,-0.15%,1,0.0%,100.0%,0,09/29/20
SCHX,"Schwab U.S. Large-Cap ETF",80.03,-0.36,-0.45%,1,0.0%,100.0%,0,09/29/20
SPHQ,"S&P 500 Quality Invesco ETF",38.32,-0.16,-0.42%,1,0.0%,100.0%,0,09/29/20
IEV,"Europe 350 Ishares ETF",42.09,-0.01,-0.02%,1,0.0%,100.0%,0,09/29/20
PPA,"Aerospace & Defense Invesco ETF",56.15,-0.49,-0.87%,1,100.0%,0.0%,0,09/29/20
DBB,"DB Base Metals Fund Invesco",15.23,-0.02,-0.13%,1,0.0%,100.0%,0,09/29/20
QUAL,"USA Quality Factor Ishares Edge MSCI ETF",103.06,-0.3,-0.29%,1,100.0%,0.0%,0,09/29/20
